Year,Category,Country,CommodityName,Amount
1996,Compensated cross-price elasticity with change in food prices,Indonesia,House furnishing & operations,0.29175842
1996,Compensated cross-price elasticity with change in food prices,Indonesia,Medical care,0.34259321
1996,Compensated cross-price elasticity with change in food prices,Indonesia,Other,0.33815432
1996,Compensated cross-price elasticity with change in food prices,Indonesia,Recreation,0.38470967
1996,Compensated cross-price elasticity with change in food prices,Indonesia,Transport & communication,0.29648803
1996,Compensated cross-price elasticity with change in food prices,Iran,Clothing & footwear,0.14705039
1996,Compensated cross-price elasticity with change in food prices,Iran,Education,0.17285867
1996,Compensated cross-price elasticity with change in food prices,Iran,"Gross rent, fuel & power",0.19163975
1996,Compensated cross-price elasticity with change in food prices,Iran,House furnishing & operations,0.19113435
1996,Compensated cross-price elasticity with change in food prices,Iran,Medical care,0.21368717
1996,Compensated cross-price elasticity with change in food prices,Iran,Other,0.21192961
1996,Compensated cross-price elasticity with change in food prices,Iran,Recreation,0.22873896
1996,Compensated cross-price elasticity with change in food prices,Iran,Transport & communication,0.19348081
1996,Compensated cross-price elasticity with change in food prices,Ireland,Clothing & footwear,0.07610742
1996,Compensated cross-price elasticity with change in food prices,Ireland,Education,0.08970753
1996,Compensated cross-price elasticity with change in food prices,Ireland,"Gross rent, fuel & power",0.09790178
1996,Compensated cross-price elasticity with change in food prices,Ireland,House furnishing & operations,0.09769685
1996,Compensated cross-price elasticity with change in food prices,Ireland,Medical care,0.10612456
1996,Compensated cross-price elasticity with change in food prices,Ireland,Other,0.10551665
1996,Compensated cross-price elasticity with change in food prices,Ireland,Recreation,0.1110353
1996,Compensated cross-price elasticity with change in food prices,Ireland,Transport & communication,0.09864157
1996,Compensated cross-price elasticity with change in food prices,Israel,Clothing & footwear,0.06602148
1996,Compensated cross-price elasticity with change in food prices,Israel,Education,0.07785689
1996,Compensated cross-price elasticity with change in food prices,Israel,"Gross rent, fuel & power",0.08480407
1996,Compensated cross-price elasticity with change in food prices,Israel,House furnishing & operations,0.08463197
1996,Compensated cross-price elasticity with change in food prices,Israel,Medical care,0.09164138
1996,Compensated cross-price elasticity with change in food prices,Israel,Other,0.09114041
1996,Compensated cross-price elasticity with change in food prices,Israel,Recreation,0.09566224
1996,Compensated cross-price elasticity with change in food prices,Israel,Transport & communication,0.08542466
1996,Compensated cross-price elasticity with change in food prices,Italy,Clothing & footwear,0.04668563
1996,Compensated cross-price elasticity with change in food prices,Italy,Education,0.05510985
1996,Compensated cross-price elasticity with change in food prices,Italy,"Gross rent, fuel & power",0.05981511
1996,Compensated cross-price elasticity with change in food prices,Italy,House furnishing & operations,0.05970059
1996,Compensated cross-price elasticity with change in food prices,Italy,Medical care,0.06428411
1996,Compensated cross-price elasticity with change in food prices,Italy,Other,0.06396194
1996,Compensated cross-price elasticity with change in food prices,Italy,Recreation,0.06684061
1996,Compensated cross-price elasticity with change in food prices,Italy,Transport & communication,0.06022723
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Clothing & footwear,0.21969243
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Education,0.25782994
1996,Compensated cross-price elasticity with change in food prices,Jamaica,"Gross rent, fuel & power",0.29193999
1996,Compensated cross-price elasticity with change in food prices,Jamaica,House furnishing & operations,0.29093614
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Medical care,0.34145296
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Other,0.33704668
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Recreation,0.38321397
1996,Compensated cross-price elasticity with change in food prices,Jamaica,Transport & communication,0.2956413
1996,Compensated cross-price elasticity with change in food prices,Japan,Clothing & footwear,0.04109131
1996,Compensated cross-price elasticity with change in food prices,Japan,Education,0.04852099
1996,Compensated cross-price elasticity with change in food prices,Japan,"Gross rent, fuel & power",0.05261191
1996,Compensated cross-price elasticity with change in food prices,Japan,House furnishing & operations,0.05251283
1996,Compensated cross-price elasticity with change in food prices,Japan,Medical care,0.05645909
1996,Compensated cross-price elasticity with change in food prices,Japan,Other,0.05618298
1996,Compensated cross-price elasticity with change in food prices,Japan,Recreation,0.05864331
1996,Compensated cross-price elasticity with change in food prices,Japan,Transport & communication,0.05296824
1996,Compensated cross-price elasticity with change in food prices,Jordan,Clothing & footwear,0.23045453
1996,Compensated cross-price elasticity with change in food prices,Jordan,Education,0.27041998
1996,Compensated cross-price elasticity with change in food prices,Jordan,"Gross rent, fuel & power",0.30732879
1996,Compensated cross-price elasticity with change in food prices,Jordan,House furnishing & operations,0.30622638
1996,Compensated cross-price elasticity with change in food prices,Jordan,Medical care,0.36296954
1996,Compensated cross-price elasticity with change in food prices,Jordan,Other,0.35791518
1996,Compensated cross-price elasticity with change in food prices,Jordan,Recreation,0.41191218
1996,Compensated cross-price elasticity with change in food prices,Jordan,Transport & communication,0.31140217
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Clothing & footwear,0.17124878
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Education,0.2011702
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,"Gross rent, fuel & power",0.22445261
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,House furnishing & operations,0.2238083
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Medical care,0.25357908
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Other,0.25118164
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Recreation,0.27467971
1996,Compensated cross-price elasticity with change in food prices,Kazakhstan,Transport & communication,0.22680824
1996,Compensated cross-price elasticity with change in food prices,Kenya,Clothing & footwear,0.30795355
1996,Compensated cross-price elasticity with change in food prices,Kenya,Education,0.36121306
1996,Compensated cross-price elasticity with change in food prices,Kenya,"Gross rent, fuel & power",0.42412206
1996,Compensated cross-price elasticity with change in food prices,Kenya,House furnishing & operations,0.42199985
1996,Compensated cross-price elasticity with change in food prices,Kenya,Medical care,0.55887352
1996,Compensated cross-price elasticity with change in food prices,Kenya,Other,0.54388014
1996,Compensated cross-price elasticity with change in food prices,Kenya,Recreation,0.74991645
1996,Compensated cross-price elasticity with change in food prices,Kenya,Transport & communication,0.43211305
1996,Compensated cross-price elasticity with change in food prices,Korea,Clothing & footwear,0.08151263
1996,Compensated cross-price elasticity with change in food prices,Korea,Education,0.09605475
1996,Compensated cross-price elasticity with change in food prices,Korea,"Gross rent, fuel & power",0.10494063
1996,Compensated cross-price elasticity with change in food prices,Korea,House furnishing & operations,0.10471725
